TransactionID,AccountNumber,TransactionType,Amount,TransactionDate,BranchCode,Currency,TransactionTime,TransactionStatus,Channel,IsInternational,Fees,TransactionCategory,GeoLocation
780,300103,Withdrawal,1454.61881199627,2025-02-18 00:00:00,257,EUR,22,Completed,ATM,Yes,2.5,Cash Withdrawal,"51.5074,-0.1278"
781,236383,Withdrawal,2040.15921388647,2025-02-19 00:00:00,342,JPY,22,Completed,ATM,Yes,2.5,,"51.5074,-0.1278"
782,431346,,5009.31138723527,2025-02-20 00:00:00,57,GBP,9,Completed,Online Banking,No,0,Loan Payment,"51.5074,-0.1278"
783,944342,Transfer,5217.10610270299,2025-02-21 00:00:00,376,JPY,6,Pending,Branch,Yes,5,Loan Payment,"52.5200,13.4050"
784,889433,Payment,1329.69390951626,2025-02-22 00:00:00,194,EUR,13,Completed,Mobile App,Yes,1,Travel,"51.5074,-0.1278"
785,935337,Deposit,9837.26221811709,2025-02-23 00:00:00,219,GBP,8,Completed,Branch,Yes,5,Salary,"-33.8688,151.2093"
786,158105,Withdrawal,8263.50595493157,2025-02-24 00:00:00,38,USD,11,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
787,951910,Transfer,3909.63183072584,2025-02-25 00:00:00,265,EUR,13,Completed,POS,Yes,1.5,Loan Payment,"-33.8688,151.2093"
788,875648,Deposit,5127.93940467667,2025-02-26 00:00:00,101,JPY,8,Completed,Branch,Yes,5,Salary,"-33.8688,151.2093"
789,127491,,6237.97030626594,2025-02-27 00:00:00,171,JPY,14,Pending,POS,Yes,1.5,,"40.7128,-74.0060"
790,280534,,5264.99800853792,2025-02-28 00:00:00,191,EUR,6,Completed,Online Banking,No,0,Loan Payment,"52.5200,13.4050"
791,195020,Payment,9697.52635424107,2025-03-01 00:00:00,65,USD,7,Completed,Mobile App,,1,Shopping,"52.5200,13.4050"
792,379644,Deposit,6716.41542916989,2025-03-02 00:00:00,347,JPY,21,Completed,Branch,Yes,5,Salary,"40.7128,-74.0060"
793,493503,Payment,4701.4203837941,2025-03-03 00:00:00,332,USD,11,Completed,POS,Yes,1.5,Shopping,"52.5200,13.4050"
794,712210,Deposit,6470.58335909798,2025-03-04 00:00:00,117,GBP,19,Completed,Online Banking,Yes,0,Salary,"-33.8688,151.2093"
795,654852,Deposit,6498.74573022165,2025-03-05 00:00:00,377,JPY,4,Completed,Online Banking,No,0,Salary,"35.6895,139.6917"
796,766598,Deposit,6081.48614631976,2025-03-06 00:00:00,9,JPY,2,Completed,Branch,Yes,5,Salary,"40.7128,-74.0060"
797,809611,Transfer,7194.03648133771,2025-03-07 00:00:00,65,EUR,18,Completed,POS,,1.5,Loan Payment,"40.7128,-74.0060"
798,286966,Transfer,452.424920842507,2025-03-08 00:00:00,363,GBP,9,Completed,Online Banking,Yes,0,Loan Payment,"35.6895,139.6917"
799,284255,Deposit,9860.18121668916,2025-03-09 00:00:00,36,EUR,10,Pending,Online Banking,Yes,0,Salary,"-33.8688,151.2093"
800,376069,Withdrawal,4817.05291151505,2025-03-10 00:00:00,309,GBP,9,Completed,ATM,Yes,2.5,Cash Withdrawal,"35.6895,139.6917"
801,623976,Payment,4266.10771310706,2025-03-11 00:00:00,363,JPY,18,,Mobile App,Yes,1,Travel,"51.5074,-0.1278"
802,310171,Payment,5340.40367111091,2025-03-12 00:00:00,122,EUR,23,Pending,POS,No,1.5,Utility,"52.5200,13.4050"
803,410827,Payment,7490.61662388792,2025-03-13 00:00:00,251,EUR,19,,Mobile App,No,1,Shopping,"52.5200,13.4050"
804,817886,Transfer,6492.67641143188,2025-03-14 00:00:00,170,USD,3,,POS,Yes,1.5,Loan Payment,"35.6895,139.6917"
805,673166,Deposit,8685.85165746871,2025-03-15 00:00:00,242,EUR,21,Completed,Online Banking,No,0,Salary,"52.5200,13.4050"
806,805682,Transfer,4135.86615068094,2025-03-16 00:00:00,299,USD,16,Failed,POS,Yes,1.5,Loan Payment,"35.6895,139.6917"
807,275431,Deposit,5020.17293656131,2025-03-17 00:00:00,316,EUR,22,Completed,Online Banking,Yes,0,Salary,"51.5074,-0.1278"
808,985593,Transfer,4783.91962777006,2025-03-18 00:00:00,483,GBP,18,,Mobile App,Yes,1,Loan Payment,"52.5200,13.4050"
809,646021,Withdrawal,,2025-03-19 00:00:00,497,USD,10,Completed,ATM,Yes,2.5,Cash Withdrawal,"52.5200,13.4050"
810,641070,Deposit,1470.62309143919,2025-03-20 00:00:00,448,EUR,4,Completed,Branch,Yes,5,Salary,"51.5074,-0.1278"
811,545058,,4353.43004748714,2025-03-21 00:00:00,116,JPY,12,,Branch,Yes,5,Loan Payment,"52.5200,13.4050"
812,326344,Payment,9389.71591811806,2025-03-22 00:00:00,226,JPY,9,Completed,Mobile App,Yes,1,Travel,"-33.8688,151.2093"
813,119118,Withdrawal,6533.27805884582,2025-03-23 00:00:00,142,USD,8,Completed,ATM,Yes,,Cash Withdrawal,"-33.8688,151.2093"
814,169383,Deposit,7728.3267701552,2025-03-24 00:00:00,380,EUR,8,Completed,Branch,,5,Salary,
815,303489,,5346.93090443952,2025-03-25 00:00:00,331,EUR,11,Completed,Branch,Yes,5,Loan Payment,"35.6895,139.6917"
816,501846,Withdrawal,9343.28777525925,2025-03-26 00:00:00,56,EUR,21,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
817,156023,Deposit,8435.73560598511,2025-03-27 00:00:00,290,EUR,11,Completed,Online Banking,Yes,0,Salary,"40.7128,-74.0060"
818,710375,Transfer,3952.07534070434,2025-03-28 00:00:00,1,USD,18,Completed,Online Banking,Yes,0,Loan Payment,"51.5074,-0.1278"
819,899236,Withdrawal,5694.51468881506,2025-03-29 00:00:00,2,JPY,17,Completed,ATM,Yes,2.5,Cash Withdrawal,"40.7128,-74.0060"
820,855124,Deposit,7990.48830088366,2025-03-30 00:00:00,424,GBP,19,Completed,,Yes,0,Salary,"-33.8688,151.2093"
821,758095,Payment,748.6300197584,2025-03-31 00:00:00,148,USD,20,Completed,POS,No,1.5,Shopping,"40.7128,-74.0060"
822,303233,Transfer,1625.89018544971,2025-04-01 00:00:00,392,USD,13,Completed,Online Banking,Yes,0,Loan Payment,"35.6895,139.6917"
823,202666,Withdrawal,1569.87543122343,2025-04-02 00:00:00,12,GBP,10,Pending,ATM,No,2.5,Cash Withdrawal,"51.5074,-0.1278"
824,621849,Payment,5652.39304017577,2025-04-03 00:00:00,458,JPY,6,,,No,1.5,Travel,"35.6895,139.6917"
825,421982,Deposit,2923.95906667046,2025-04-04 00:00:00,212,EUR,7,Completed,Branch,Yes,5,Salary,"40.7128,-74.0060"
826,873344,Transfer,8859.3276677041,2025-04-05 00:00:00,136,USD,14,Completed,ATM,No,2.5,Loan Payment,"40.7128,-74.0060"
827,641674,Payment,6995.8464268844,2025-04-06 00:00:00,50,EUR,6,Completed,POS,Yes,1.5,Shopping,"40.7128,-74.0060"
828,752140,Payment,6968.63860676456,2025-04-07 00:00:00,498,EUR,3,Completed,POS,,1.5,Utility,"-33.8688,151.2093"
829,400753,Payment,2717.85244269385,2025-04-08 00:00:00,489,GBP,11,Completed,Mobile App,,1,Utility,"40.7128,-74.0060"
830,306606,Payment,8680.5676135787,2025-04-09 00:00:00,183,JPY,9,Completed,POS,Yes,1.5,Utility,
831,153808,Deposit,6671.90016693086,2025-04-10 00:00:00,479,JPY,14,Completed,Online Banking,Yes,0,Salary,"40.7128,-74.0060"
832,816140,Deposit,3733.12185580039,2025-04-11 00:00:00,464,JPY,18,Completed,Online Banking,Yes,0,Salary,"-33.8688,151.2093"
833,483271,Withdrawal,,2025-04-12 00:00:00,96,GBP,3,Completed,ATM,Yes,2.5,Cash Withdrawal,"40.7128,-74.0060"
834,107687,Withdrawal,2761.89478526671,2025-04-13 00:00:00,463,EUR,11,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
835,740062,Transfer,231.390698012805,2025-04-14 00:00:00,197,EUR,19,Completed,Mobile App,Yes,1,Loan Payment,"51.5074,-0.1278"
836,200570,Withdrawal,8163.42816952047,2025-04-15 00:00:00,61,GBP,4,Pending,ATM,Yes,2.5,Cash Withdrawal,"35.6895,139.6917"
837,764043,Transfer,9083.19372498035,2025-04-16 00:00:00,306,-999,18,Completed,POS,Yes,1.5,Loan Payment,"52.5200,13.4050"
838,528230,Payment,5810.52074878118,2025-04-17 00:00:00,448,JPY,10,Completed,Mobile App,Yes,1,Utility,
839,593137,Transfer,8807.90446499028,2025-04-18 00:00:00,192,USD,7,Completed,Mobile App,Yes,1,Loan Payment,"51.5074,-0.1278"
840,278581,Transfer,5605.28948116852,2025-04-19 00:00:00,246,EUR,16,Completed,POS,Yes,1.5,Loan Payment,"51.5074,-0.1278"
841,682076,Payment,1331.2287056429,2025-04-20 00:00:00,21,EUR,11,Failed,,Yes,1,Travel,"-33.8688,151.2093"
842,764728,Withdrawal,8938.85875843996,2025-04-21 00:00:00,64,USD,19,Completed,ATM,Yes,2.5,Cash Withdrawal,"52.5200,13.4050"
843,261457,Withdrawal,9476.86074176001,2025-04-22 00:00:00,253,EUR,1,Completed,ATM,Yes,2.5,Cash Withdrawal,"51.5074,-0.1278"
844,369104,,6620.71172076282,2025-04-23 00:00:00,298,JPY,9,Pending,Mobile App,Yes,1,Loan Payment,"52.5200,13.4050"
845,729216,Withdrawal,6823.14265306539,2025-04-24 00:00:00,51,EUR,16,Completed,ATM,Yes,2.5,Cash Withdrawal,"40.7128,-74.0060"
846,452361,Payment,6171.08209586138,2025-04-25 00:00:00,98,GBP,23,Completed,POS,Yes,1.5,Utility,"52.5200,13.4050"
847,332443,Transfer,,2025-04-26 00:00:00,258,USD,13,Completed,ATM,Yes,2.5,Loan Payment,"35.6895,139.6917"
848,685995,Deposit,,2025-04-27 00:00:00,325,GBP,5,Completed,Online Banking,Yes,0,Salary,"-33.8688,151.2093"
849,691855,Deposit,4590.54140068257,2025-04-28 00:00:00,123,JPY,8,Completed,Online Banking,Yes,,Salary,"-33.8688,151.2093"
850,275654,Deposit,7100.5243162554,2025-04-29 00:00:00,61,EUR,4,Completed,Branch,Yes,5,Salary,"-33.8688,151.2093"
851,949183,Payment,6106.11542830868,2025-04-30 00:00:00,79,USD,11,Completed,Mobile App,Yes,1,Shopping,"-33.8688,151.2093"
852,679027,Withdrawal,8748.0859475813,2025-05-01 00:00:00,261,USD,10,Completed,ATM,No,2.5,Cash Withdrawal,"40.7128,-74.0060"
853,410628,Payment,2321.16682226527,2025-05-02 00:00:00,414,USD,3,Reversed,Mobile App,Yes,1,Utility,
854,380465,Transfer,,2025-05-03 00:00:00,237,JPY,1,Completed,Mobile App,Yes,1,Loan Payment,"52.5200,13.4050"
855,118749,Withdrawal,8489.14161942288,2025-05-04 00:00:00,442,GBP,2,Reversed,ATM,Yes,2.5,Cash Withdrawal,"35.6895,139.6917"
856,233172,Payment,3516.29753927168,2025-05-05 00:00:00,225,USD,10,Completed,Mobile App,Yes,1,Shopping,
857,370444,Payment,2257.58005614201,2025-05-06 00:00:00,85,EUR,1,Completed,POS,Yes,1.5,Utility,"40.7128,-74.0060"
858,825670,Transfer,7709.96782973,2025-05-07 00:00:00,497,USD,23,Completed,Online Banking,Yes,0,Loan Payment,"35.6895,139.6917"
859,941230,Deposit,2984.13972458454,2025-05-08 00:00:00,57,EUR,1,Completed,Online Banking,Yes,,Salary,"-33.8688,151.2093"
860,690503,Transfer,1106.20977990989,2025-05-09 00:00:00,390,USD,23,Completed,Mobile App,Yes,1,Loan Payment,"52.5200,13.4050"
861,630163,Transfer,6354.41290967575,2025-05-10 00:00:00,361,GBP,19,Completed,ATM,,2.5,Loan Payment,"51.5074,-0.1278"
862,988817,Withdrawal,7163.36047228954,2025-05-11 00:00:00,440,EUR,6,Completed,ATM,Yes,2.5,Cash Withdrawal,"35.6895,139.6917"
863,988691,,8924.69443046939,2025-05-12 00:00:00,248,EUR,16,Completed,POS,Yes,1.5,Loan Payment,"40.7128,-74.0060"
864,566909,Deposit,,2025-05-13 00:00:00,458,JPY,3,Pending,Online Banking,No,0,Salary,"35.6895,139.6917"
865,855270,Payment,2046.60922377114,2025-05-14 00:00:00,310,EUR,14,Reversed,Mobile App,Yes,1,Travel,"-33.8688,151.2093"
866,164045,Payment,2568.26051093836,2025-05-15 00:00:00,172,EUR,5,Completed,Mobile App,Yes,1,Travel,"35.6895,139.6917"
867,802815,Transfer,5861.59479031839,2025-05-16 00:00:00,358,JPY,5,Pending,Mobile App,Yes,,Loan Payment,"-33.8688,151.2093"
868,990272,Payment,2322.69328694951,2025-05-17 00:00:00,199,GBP,11,Completed,POS,No,1.5,Shopping,"51.5074,-0.1278"
869,809549,Withdrawal,6292.77482993951,2025-05-18 00:00:00,102,JPY,6,Completed,ATM,Yes,2.5,Cash Withdrawal,"51.5074,-0.1278"
870,913072,Withdrawal,470.851530739506,2025-05-19 00:00:00,36,JPY,15,Pending,ATM,Yes,2.5,Cash Withdrawal,"52.5200,13.4050"
871,205576,Payment,1150.9324511585,2025-05-20 00:00:00,322,USD,11,Pending,POS,No,1.5,Travel,"40.7128,-74.0060"
872,338593,Transfer,3433.76921324046,2025-05-21 00:00:00,346,USD,2,Failed,Online Banking,Yes,0,Loan Payment,"52.5200,13.4050"
873,339215,Transfer,8111.23434803728,2025-05-22 00:00:00,409,JPY,22,Failed,POS,Yes,1.5,Loan Payment,"51.5074,-0.1278"
874,546973,Withdrawal,7241.28349472937,2025-05-23 00:00:00,109,USD,17,Completed,ATM,Yes,2.5,Cash Withdrawal,"35.6895,139.6917"
875,727250,Withdrawal,2122.37516173111,2025-05-24 00:00:00,6,EUR,4,Completed,ATM,Yes,2.5,Cash Withdrawal,"51.5074,-0.1278"
876,325217,Deposit,670.779807188932,2025-05-25 00:00:00,232,JPY,8,Completed,Online Banking,No,0,Salary,"35.6895,139.6917"
877,629001,Withdrawal,5649.50803238972,2025-05-26 00:00:00,119,USD,9,Pending,ATM,No,2.5,Cash Withdrawal,"40.7128,-74.0060"
878,247818,Withdrawal,9913.5764372597,2025-05-27 00:00:00,423,JPY,6,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
879,848392,Payment,5216.90919442364,2025-05-28 00:00:00,329,JPY,23,Completed,POS,Yes,1.5,Utility,"52.5200,13.4050"
880,357487,Deposit,5778.71528358488,2025-05-29 00:00:00,105,JPY,7,Completed,Branch,Yes,5,Salary,"-33.8688,151.2093"
881,578696,Payment,3120.96684197287,2025-05-30 00:00:00,196,USD,5,Completed,Mobile App,Yes,1,Shopping,"52.5200,13.4050"
882,652506,Payment,2499.20858246811,2025-05-31 00:00:00,177,GBP,20,Completed,Mobile App,Yes,1,Shopping,"52.5200,13.4050"
883,910186,Deposit,2509.22486668103,2025-06-01 00:00:00,295,EUR,4,Pending,Branch,No,5,Salary,"52.5200,13.4050"
884,931922,Deposit,6225.63246029643,2025-06-02 00:00:00,147,USD,11,Completed,Branch,Yes,5,Salary,"-33.8688,151.2093"
885,695220,Withdrawal,5123.95408030518,2025-06-03 00:00:00,358,EUR,19,Completed,ATM,Yes,2.5,Cash Withdrawal,"51.5074,-0.1278"
886,104796,Payment,,2025-06-04 00:00:00,270,GBP,13,Completed,POS,Yes,1.5,Shopping,"52.5200,13.4050"
887,611355,Transfer,6982.06385016818,2025-06-05 00:00:00,313,-999,22,Completed,Mobile App,Yes,1,Loan Payment,
888,314513,Deposit,7648.70546370135,2025-06-06 00:00:00,163,JPY,18,Completed,Online Banking,Yes,0,Salary,"52.5200,13.4050"
889,821592,Transfer,3806.00293390201,2025-06-07 00:00:00,24,USD,22,Completed,Mobile App,,1,Loan Payment,"35.6895,139.6917"
890,324280,,8132.18702065002,2025-06-08 00:00:00,243,JPY,21,Completed,Mobile App,,1,Loan Payment,"-33.8688,151.2093"
891,616367,Payment,,2025-06-09 00:00:00,171,JPY,3,Completed,POS,No,1.5,Shopping,"35.6895,139.6917"
892,302619,Deposit,4231.26940737797,2025-06-10 00:00:00,326,GBP,6,Completed,Branch,Yes,5,Salary,"35.6895,139.6917"
893,836368,Transfer,1755.93892237323,2025-06-11 00:00:00,85,GBP,15,Completed,Mobile App,Yes,1,Loan Payment,"40.7128,-74.0060"
894,624735,Payment,9763.23463939309,2025-06-12 00:00:00,366,JPY,15,Completed,Mobile App,No,1,Shopping,"35.6895,139.6917"
895,814981,Withdrawal,8420.74326537204,2025-06-13 00:00:00,454,JPY,7,Reversed,ATM,Yes,2.5,Cash Withdrawal,"40.7128,-74.0060"
896,539316,Transfer,3870.76713235124,2025-06-14 00:00:00,222,EUR,15,Completed,POS,Yes,1.5,Loan Payment,"35.6895,139.6917"
897,901962,Deposit,7625.45050760128,2025-06-15 00:00:00,477,EUR,1,Completed,Branch,No,5,Salary,"52.5200,13.4050"
898,139364,,3202.149510141,2025-06-16 00:00:00,451,JPY,15,Failed,Online Banking,Yes,0,,
899,825214,Transfer,3370.39033940927,2025-06-17 00:00:00,306,USD,7,Completed,POS,Yes,1.5,Loan Payment,"-33.8688,151.2093"
900,104716,Transfer,4186.62486061205,2025-06-18 00:00:00,386,EUR,9,Completed,POS,Yes,1.5,Loan Payment,"40.7128,-74.0060"
901,521287,Payment,6765.65504428022,2025-06-19 00:00:00,234,JPY,16,Completed,,Yes,1,Travel,"51.5074,-0.1278"
902,326789,Withdrawal,413.688221445984,2025-06-20 00:00:00,85,EUR,5,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
903,783441,Payment,7374.1952121196,2025-06-21 00:00:00,84,GBP,9,Completed,POS,No,1.5,Travel,"51.5074,-0.1278"
904,271216,Withdrawal,2645.43919296827,2025-06-22 00:00:00,278,USD,18,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
905,169900,Deposit,6796.92381718201,2025-06-23 00:00:00,339,JPY,16,Completed,Branch,Yes,5,,"52.5200,13.4050"
906,247696,Payment,,2025-06-24 00:00:00,102,JPY,13,Completed,POS,Yes,1.5,Travel,"-33.8688,151.2093"
907,777663,Withdrawal,5683.46777512382,2025-06-25 00:00:00,320,USD,20,Completed,ATM,No,2.5,Cash Withdrawal,"40.7128,-74.0060"
908,468000,Transfer,8403.90962393848,2025-06-26 00:00:00,365,EUR,23,Pending,,Yes,0,Loan Payment,"51.5074,-0.1278"
909,303093,Transfer,1150.06723100564,2025-06-27 00:00:00,405,JPY,10,Completed,POS,No,1.5,Loan Payment,"35.6895,139.6917"
910,206174,Deposit,1852.62998103283,2025-06-28 00:00:00,227,USD,4,Pending,Online Banking,Yes,0,Salary,"51.5074,-0.1278"
911,171744,,7346.59656726945,2025-06-29 00:00:00,88,USD,17,Completed,POS,Yes,1.5,Loan Payment,"-33.8688,151.2093"
912,967018,Payment,3772.60296450364,2025-06-30 00:00:00,496,USD,23,Completed,POS,Yes,1.5,Utility,"52.5200,13.4050"
913,991737,Payment,5790.18071737614,2025-07-01 00:00:00,22,GBP,19,Completed,Mobile App,Yes,1,Utility,"35.6895,139.6917"
914,724712,Payment,8492.71741674568,2025-07-02 00:00:00,446,EUR,22,Completed,Mobile App,Yes,1,Utility,"40.7128,-74.0060"
915,228352,Withdrawal,,2025-07-03 00:00:00,476,JPY,14,Completed,ATM,No,2.5,Cash Withdrawal,"35.6895,139.6917"
916,950770,Payment,7694.40454256786,2025-07-04 00:00:00,23,USD,4,Pending,POS,Yes,1.5,Utility,"52.5200,13.4050"
917,250802,Deposit,1954.6852045133,2025-07-05 00:00:00,154,EUR,6,Completed,Online Banking,Yes,0,Salary,"35.6895,139.6917"
918,719629,Transfer,5209.95007477084,2025-07-06 00:00:00,33,EUR,21,Completed,ATM,No,2.5,,"52.5200,13.4050"
919,290842,Deposit,4586.76393543956,2025-07-07 00:00:00,288,JPY,14,Completed,Branch,Yes,5,Salary,"52.5200,13.4050"
920,152932,Transfer,6207.30811899374,2025-07-08 00:00:00,260,EUR,2,Completed,,Yes,1,Loan Payment,"40.7128,-74.0060"
921,750787,,3900.41862524529,2025-07-09 00:00:00,147,USD,6,Pending,Online Banking,Yes,0,Loan Payment,"52.5200,13.4050"
922,196646,Withdrawal,3010.25293165296,2025-07-10 00:00:00,69,GBP,16,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
923,559443,Deposit,1191.01675477565,2025-07-11 00:00:00,370,GBP,3,Completed,Branch,Yes,5,Salary,"35.6895,139.6917"
924,109038,Deposit,,2025-07-12 00:00:00,317,USD,8,Completed,Branch,Yes,5,Salary,"35.6895,139.6917"
925,174120,,1648.50147588314,2025-07-13 00:00:00,251,USD,9,Completed,Branch,Yes,5,Loan Payment,"51.5074,-0.1278"
926,505639,Transfer,2595.93636951525,2025-07-14 00:00:00,416,JPY,16,Completed,POS,No,1.5,Loan Payment,"35.6895,139.6917"
927,687600,Transfer,9632.24891509153,2025-07-15 00:00:00,252,GBP,22,Completed,POS,Yes,1.5,Loan Payment,"-33.8688,151.2093"
928,815817,Withdrawal,9117.27326999282,2025-07-16 00:00:00,486,USD,16,Completed,ATM,,2.5,Cash Withdrawal,"35.6895,139.6917"
929,612670,Payment,4530.47279778022,2025-07-17 00:00:00,463,GBP,23,Completed,Mobile App,Yes,1,Utility,"-33.8688,151.2093"
930,887809,Transfer,9390.82513937616,2025-07-18 00:00:00,107,JPY,12,Completed,Mobile App,Yes,1,Loan Payment,"51.5074,-0.1278"
931,683053,Payment,3425.97927830652,2025-07-19 00:00:00,55,USD,8,Completed,Mobile App,Yes,1,Utility,"35.6895,139.6917"
932,578371,Payment,4133.62965703505,2025-07-20 00:00:00,226,JPY,2,Completed,Mobile App,Yes,1,Travel,"51.5074,-0.1278"
933,343139,Transfer,3881.62089090736,2025-07-21 00:00:00,87,JPY,11,Completed,Mobile App,No,1,Loan Payment,"35.6895,139.6917"
934,736154,Transfer,5132.86473939,2025-07-22 00:00:00,112,GBP,13,Completed,Mobile App,Yes,1,Loan Payment,"40.7128,-74.0060"
935,690299,Deposit,4136.34909682367,2025-07-23 00:00:00,487,EUR,12,Completed,Online Banking,Yes,0,Salary,"40.7128,-74.0060"
936,341112,Payment,899.952264776559,2025-07-24 00:00:00,412,JPY,21,Completed,POS,Yes,1.5,Travel,"52.5200,13.4050"
937,700400,Payment,7461.83884374088,2025-07-25 00:00:00,14,GBP,3,Completed,Mobile App,Yes,1,Utility,"-33.8688,151.2093"
938,220607,Payment,3110.70370946258,2025-07-26 00:00:00,72,EUR,2,Completed,POS,Yes,1.5,Shopping,"35.6895,139.6917"
939,232056,Payment,542.388622032888,2025-07-27 00:00:00,140,USD,8,Completed,Mobile App,No,1,Travel,"40.7128,-74.0060"
940,788166,Payment,2279.91793688732,2025-07-28 00:00:00,349,USD,23,Completed,Mobile App,,1,Utility,"-33.8688,151.2093"
941,167736,,7423.78809778351,2025-07-29 00:00:00,193,USD,15,Completed,Mobile App,Yes,1,Loan Payment,
942,433677,Withdrawal,7530.95717910623,2025-07-30 00:00:00,476,EUR,12,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
943,845279,Payment,8742.78670705242,2025-07-31 00:00:00,159,EUR,13,Completed,Mobile App,Yes,1,Utility,"-33.8688,151.2093"
944,436828,Transfer,906.201514530398,2025-08-01 00:00:00,402,EUR,5,Completed,Branch,No,5,Loan Payment,"52.5200,13.4050"
945,772662,Withdrawal,8871.79810444864,2025-08-02 00:00:00,304,GBP,20,Completed,ATM,Yes,2.5,Cash Withdrawal,"40.7128,-74.0060"
946,356567,Transfer,6897.1052672379,2025-08-03 00:00:00,207,JPY,13,Completed,Online Banking,Yes,0,Loan Payment,"52.5200,13.4050"
947,798998,Withdrawal,5632.4599741976,2025-08-04 00:00:00,172,JPY,21,Completed,ATM,Yes,2.5,Cash Withdrawal,"51.5074,-0.1278"
948,717964,Payment,5837.50219720324,2025-08-05 00:00:00,244,USD,15,Completed,Mobile App,No,1,Travel,"40.7128,-74.0060"
949,463702,Withdrawal,9734.04818907828,2025-08-06 00:00:00,289,USD,9,Pending,,Yes,2.5,Cash Withdrawal,"35.6895,139.6917"
950,961561,Deposit,5326.32387054449,2025-08-07 00:00:00,349,*^$$,21,Completed,Online Banking,Yes,0,Salary,"-33.8688,151.2093"
951,489894,Transfer,470.349975943914,2025-08-08 00:00:00,14,USD,8,Completed,Branch,Yes,5,Loan Payment,"52.5200,13.4050"
952,784085,Withdrawal,5665.7485521216,2025-08-09 00:00:00,259,JPY,19,Pending,ATM,No,2.5,Cash Withdrawal,"35.6895,139.6917"
953,791852,Deposit,7146.88026198183,2025-08-10 00:00:00,290,JPY,21,Completed,Online Banking,,0,Salary,"35.6895,139.6917"
954,702068,Payment,4499.02421409333,2025-08-11 00:00:00,319,JPY,20,Completed,POS,Yes,1.5,Shopping,"-33.8688,151.2093"
955,442459,Deposit,408.023543674613,2025-08-12 00:00:00,221,USD,22,Completed,Online Banking,No,0,Salary,"40.7128,-74.0060"
956,491658,Transfer,9319.40365496494,2025-08-13 00:00:00,454,USD,22,Completed,ATM,No,2.5,Loan Payment,"40.7128,-74.0060"
957,332804,Transfer,4467.17686244881,2025-08-14 00:00:00,327,GBP,2,Failed,Online Banking,,,Loan Payment,
958,653729,Transfer,5285.18716665012,2025-08-15 00:00:00,423,JPY,3,Completed,ATM,Yes,2.5,Loan Payment,"-33.8688,151.2093"
959,747722,Deposit,5698.41566366551,2025-08-16 00:00:00,73,,21,Failed,Branch,No,5,Salary,"-33.8688,151.2093"
960,948190,Transfer,4914.86010468038,2025-08-17 00:00:00,61,USD,10,Completed,POS,Yes,1.5,Loan Payment,"51.5074,-0.1278"
961,807233,Transfer,9454.12422930874,2025-08-18 00:00:00,130,GBP,21,Completed,Branch,Yes,5,Loan Payment,"35.6895,139.6917"
962,194028,Withdrawal,5994.25785704838,2025-08-19 00:00:00,387,USD,2,Completed,ATM,Yes,2.5,Cash Withdrawal,"35.6895,139.6917"
963,470701,Payment,3524.86157358704,2025-08-20 00:00:00,94,USD,10,Completed,Mobile App,Yes,1,Utility,"-33.8688,151.2093"
964,190031,Payment,1654.37061013282,2025-08-21 00:00:00,144,GBP,21,Completed,POS,No,1.5,Shopping,"51.5074,-0.1278"
965,647981,Withdrawal,8276.91069836923,2025-08-22 00:00:00,385,EUR,21,Completed,ATM,Yes,2.5,Cash Withdrawal,"-33.8688,151.2093"
966,875740,Transfer,8405.30338588143,2025-08-23 00:00:00,243,GBP,23,Completed,POS,Yes,,Loan Payment,"35.6895,139.6917"
967,370251,Deposit,4750.61545416595,2025-08-24 00:00:00,189,USD,12,Pending,Branch,Yes,5,Salary,
968,826341,Withdrawal,1597.08311320097,2025-08-25 00:00:00,98,GBP,12,Pending,ATM,Yes,2.5,Cash Withdrawal,"35.6895,139.6917"
969,871591,Withdrawal,7361.48559146203,2025-08-26 00:00:00,458,EUR,3,Failed,ATM,No,2.5,Cash Withdrawal,"52.5200,13.4050"
970,648353,Deposit,467.174045502344,2025-08-27 00:00:00,493,JPY,17,Completed,Online Banking,Yes,0,Salary,"52.5200,13.4050"
971,894079,Deposit,2493.96691364872,2025-08-28 00:00:00,210,JPY,13,,Branch,Yes,5,Salary,"-33.8688,151.2093"
972,119466,,8751.68720132522,2025-08-29 00:00:00,437,USD,18,Completed,POS,Yes,1.5,Loan Payment,"52.5200,13.4050"
973,495448,Transfer,2306.61002793538,2025-08-30 00:00:00,241,GBP,22,Completed,ATM,No,2.5,Loan Payment,"51.5074,-0.1278"
974,953429,Payment,1439.24418179615,2025-08-31 00:00:00,248,JPY,12,Completed,Mobile App,Yes,1,Travel,"40.7128,-74.0060"
975,541459,Payment,9460.23141876547,2025-09-01 00:00:00,431,JPY,5,Completed,POS,Yes,1.5,Travel,"-33.8688,151.2093"
