AccountNumber,AccountHolder,AccountType,Balance,InterestRate,CreditScore,OpeningDate,LoanAmount,AccountHolderDetails
757634,Barbara Anderson,Credit,7519.67984756656,0.514253966345005,554,2021-12-11 00:00:00,16206.9202921889,"Sector: Education, Residence: 5 years, City: Berlin"
110040,William Lopez,Savings,36876.234321169,4.38631689769966,528,2021-12-12 00:00:00,38778.228638212,"Sector: Finance, Residence: 5 years, City: London"
716239,Jennifer Davis,Credit,42068.3922185958,4.44330481703963,805,2021-12-13 00:00:00,36534.95609945,"Sector: Finance, Residence: 1 years, City: Tokyo"
369798,David Smith,Loan,14753.557601704,4.04452923576764,586,2021-12-14 00:00:00,15132.341870763,"Sector: Healthcare, Residence: 6 years, City: Tokyo"
133095,Elizabeth Brown,Savings,34608.940221861,-999,693,2021-12-15 00:00:00,18145.3749202531,"Sector: Technology, Residence: 6 years, City: New York"
799466,,Savings,4424.32635846025,3.16527756420431,840,2021-12-16 00:00:00,43038.0178744824,"Sector: Finance, Residence: 16 years, City: Berlin"
418998,Patricia Smith,Credit,9404.77996762288,1.30429400279461,621,2021-12-17 00:00:00,45319.2069854812,"Sector: Education, Residence: 15 years, City: Berlin"
110018,Charles Brown,Loan,44065.9023886596,2.71986922240981,482,2021-12-18 00:00:00,23058.1595999906,"Sector: Technology, Residence: 11 years, City: Berlin"
191172,Jennifer Wilson,Checking,13268.4002978222,3.49723483912635,720,2021-12-19 00:00:00,12250.7564820859,"Sector: Healthcare, Residence: 8 years, City: Berlin"
756508,Robert Lopez,Checking,14956.2810264788,4.02400959523119,428,2021-12-20 00:00:00,10406.1871836491,"Sector: Technology, Residence: 2 years, City: New York"
888443,Patricia Hernandez,Credit,7995.56352885666,2.27806440867885,451,2021-12-21 00:00:00,24172.0075664113,"Sector: Healthcare, Residence: 1 years, City: Sydney"
827539,,Savings,44167.4723083287,3.1847569333335,660,2021-12-22 00:00:00,47771.5123011695,"Sector: Education, Residence: 15 years, City: London"
813438,William Brown,Checking,36484.5086872764,4.31515744673087,670,2021-12-23 00:00:00,27668.8283247344,"Sector: Technology, Residence: 2 years, City: Tokyo"
833714,William Thomas,Loan,47096.3159621928,3.44495949811452,483,2021-12-24 00:00:00,5387.95360043294,"Sector: Finance, Residence: 13 years, City: New York"
398748,Robert Garcia,Savings,46819.2464239185,3.38051485507705,328,2021-12-25 00:00:00,36709.4661130916,"Sector: Technology, Residence: 4 years, City: Sydney"
285001,Mary Gonzalez,Checking,19903.3213038916,4.15287979772819,761,2021-12-26 00:00:00,24238.1412361347,"Sector: Retail, Residence: 6 years, City: New York"
682026,Charles Hernandez,Credit,44267.7828731686,0.864337947414509,701,2021-12-27 00:00:00,31803.8783419883,"Sector: Healthcare, Residence: 1 years, City: New York"
598508,Patricia Jones,Loan,45941.8804363337,1.7419355875735,356,2021-12-28 00:00:00,9691.69047491266,"Sector: Education, Residence: 4 years, City: Berlin"
956852,Charles Smith,Checking,5561.15579929529,4.29351359702127,348,2021-12-29 00:00:00,19622.3116425368,"Sector: Technology, Residence: 14 years, City: New York"
246666,John Williams,Loan,9412.32362114502,3.55878039964144,571,2021-12-30 00:00:00,45092.1371696758,"Sector: Retail, Residence: 3 years, City: Berlin"
475911,Charles Moore,Credit,21859.7723909185,4.15099946878672,567,2021-12-31 00:00:00,17259.3595167049,"Sector: Technology, Residence: 18 years, City: Tokyo"
507435,Sarah Jones,Savings,49086.9031477217,1.91908794006947,371,2022-01-01 00:00:00,48396.6233212164,"Sector: Education, Residence: 2 years, City: New York"
994893,Mary Davis,Credit,11437.8064527888,0.55128952180648,694,2022-01-02 00:00:00,46698.2561779876,"Sector: Finance, Residence: 12 years, City: London"
890729,Joseph Garcia,Credit,5348.70736223798,4.36667666814399,725,2022-01-03 00:00:00,24453.972641513,"Sector: Technology, Residence: 18 years, City: Berlin"
639992,Joseph Davis,Credit,38580.7048570909,3.05101017352336,338,2022-01-04 00:00:00,7171.81426050509,"Sector: Retail, Residence: 12 years, City: Sydney"
178253,Barbara Wilson,Loan,15363.5116979778,4.25591913016566,619,2022-01-05 00:00:00,32325.2821447164,"Sector: Education, Residence: 17 years, City: Tokyo"
555939,Barbara Miller,Checking,36291.0432422669,0.874286337578774,509,2022-01-06 00:00:00,11981.7274252818,"Sector: Healthcare, Residence: 2 years, City: New York"
317813,Michael Jackson,Loan,47091.4313792325,3.30769051891782,487,2022-01-07 00:00:00,19656.8221586422,"Sector: Retail, Residence: 7 years, City: Berlin"
139679,,Savings,23143.5992237307,1.06659431919986,308,2022-01-08 00:00:00,22686.3939080578,"Sector: Healthcare, Residence: 9 years, City: New York"
546333,Charles Rodriguez,Checking,18938.6263474878,2.54414026855461,546,2022-01-09 00:00:00,40729.1057230687,"Sector: Healthcare, Residence: 9 years, City: Tokyo"
409971,John Gonzalez,Checking,36431.9881482652,1.40231048551086,427,2022-01-10 00:00:00,22835.9503388368,"Sector: Education, Residence: 11 years, City: London"
682297,James Taylor,Credit,41132.5448323417,4.44106696344704,580,2022-01-11 00:00:00,37642.2459527744,"Sector: Finance, Residence: 6 years, City: London"
730088,Sarah Jackson,Savings,40881.8790385756,2.76618836717101,343,2022-01-12 00:00:00,8804.61786964582,"Sector: Technology, Residence: 19 years, City: New York"
155215,,Loan,11833.1119311931,3.84947500137908,791,2022-01-13 00:00:00,20733.7469525242,"Sector: Education, Residence: 15 years, City: London"
283326,William Martinez,Savings,4207.35946628212,1.18955561597551,665,2022-01-14 00:00:00,48734.6605999081,"Sector: Healthcare, Residence: 11 years, City: London"
559666,Linda Gonzalez,Savings,20114.9195866023,4.09097247722629,328,2022-01-15 00:00:00,37229.3536813369,"Sector: Healthcare, Residence: 6 years, City: London"
702894,Susan Jones,Savings,22898.1202562919,3.02527200305637,791,2022-01-16 00:00:00,27927.2793483369,"Sector: Technology, Residence: 6 years, City: Tokyo"
688244,David Moore,Credit,40243.8879989557,3.87441711008494,661,2022-01-17 00:00:00,10028.3197937711,"Sector: Technology, Residence: 17 years, City: London"
853498,Robert Moore,Credit,10752.751427568,1.32388344184832,492,2022-01-18 00:00:00,21824.8858413513,"Sector: Healthcare, Residence: 6 years, City: Berlin"
964957,Sarah Jones,Loan,33908.8541034871,0.602331371037398,663,2022-01-19 00:00:00,18424.8200301543,"Sector: Education, Residence: 17 years, City: Tokyo"
782081,Linda Anderson,Savings,28219.8508948286,1.94207825553516,688,2022-01-20 00:00:00,14196.5238926808,"Sector: Finance, Residence: 15 years, City: Berlin"
305079,David Smith,Loan,29048.1473992807,2.97244617794014,345,2022-01-21 00:00:00,10292.257613201,"Sector: Finance, Residence: 18 years, City: London"
667120,Elizabeth Williams,Credit,44812.4961298091,4.05900494534576,338,2022-01-22 00:00:00,7352.87668899727,"Sector: Education, Residence: 6 years, City: Berlin"
468139,Karen Williams,Checking,24519.4874672846,3.41526509971478,735,2022-01-23 00:00:00,37141.6325704422,"Sector: Finance, Residence: 14 years, City: Tokyo"
445577,Susan Smith,Credit,265.936502270253,4.71254061045195,328,2022-01-24 00:00:00,14600.0026940244,"Sector: Technology, Residence: 17 years, City: Berlin"
631603,Linda Martinez,Savings,49269.4592357563,4.80575842613874,589,2022-01-25 00:00:00,23070.5798311181,"Sector: Education, Residence: 6 years, City: Sydney"
917940,Sarah Williams,Checking,5461.12676907919,3.47104879369442,815,2022-01-26 00:00:00,6820.33882071635,"Sector: Healthcare, Residence: 4 years, City: Tokyo"
646072,Michael Gonzalez,Loan,22515.0440599176,1.88333160819973,586,2022-01-27 00:00:00,8135.06306002762,"Sector: Healthcare, Residence: 13 years, City: London"
373873,Richard Jones,Savings,40455.8330566342,0.839282352071884,652,2022-01-28 00:00:00,41012.5213679084,"Sector: Retail, Residence: 16 years, City: London"
180957,Karen Gonzalez,Savings,30703.5011667249,3.24195744787781,757,2022-01-29 00:00:00,9916.83602244085,"Sector: Finance, Residence: 4 years, City: New York"
746127,,Loan,32029.5997646209,3.97883908037521,657,2022-01-30 00:00:00,38800.3118324114,"Sector: Retail, Residence: 9 years, City: Berlin"
989855,,Savings,3145.34461175741,2.31966468806239,569,2022-01-31 00:00:00,7894.98810008644,"Sector: Education, Residence: 17 years, City: London"
656500,Joseph Moore,Loan,20616.332903029,4.7239114355389,406,2022-02-01 00:00:00,44144.8181865252,"Sector: Technology, Residence: 9 years, City: Sydney"
459732,Richard Taylor,Credit,16146.1033920602,4.62741866587225,365,2022-02-02 00:00:00,29679.1227885227,"Sector: Education, Residence: 2 years, City: Sydney"
721003,Linda Brown,Credit,27659.0409622776,0.638467755010626,382,2022-02-03 00:00:00,42085.4828392998,"Sector: Education, Residence: 16 years, City: London"
228660,Patricia Williams,Checking,21438.4089423359,4.54081477808117,429,2022-02-04 00:00:00,48000.9647791839,"Sector: Education, Residence: 7 years, City: Sydney"
671909,,Credit,34524.448941697,3.80349644355575,522,2022-02-05 00:00:00,36832.5955332541,"Sector: Technology, Residence: 7 years, City: Sydney"
720246,Linda Anderson,Loan,40791.0750053234,0.985609124327514,542,2022-02-06 00:00:00,15757.556483831,"Sector: Technology, Residence: 8 years, City: Berlin"
262504,Joseph Martin,Savings,49702.3921234722,1.2572520248766,711,2022-02-07 00:00:00,37170.9967130873,"Sector: Healthcare, Residence: 10 years, City: Berlin"
889665,William Jones,Savings,15705.4647404308,3.38782107229314,839,2022-02-08 00:00:00,20445.8944493664,"Sector: Finance, Residence: 19 years, City: Tokyo"
960451,David Martin,Savings,24248.3821958108,3.78355171978465,473,2022-02-09 00:00:00,26761.1869619143,"Sector: Retail, Residence: 4 years, City: London"
331616,Jennifer Taylor,Loan,35273.167614321,3.44829691850256,472,2022-02-10 00:00:00,42142.8981008412,"Sector: Retail, Residence: 18 years, City: Tokyo"
920699,James Johnson,Checking,17909.6289428244,3.21890671449959,600,2022-02-11 00:00:00,9333.17230659,"Sector: Finance, Residence: 13 years, City: London"
545578,Jessica Rodriguez,Savings,9222.65067575015,4.92869496858848,659,2022-02-12 00:00:00,41855.4390418355,"Sector: Education, Residence: 19 years, City: New York"
167797,Elizabeth Williams,Savings,41366.7698905347,2.19640811111526,351,2022-02-13 00:00:00,13329.003446925,"Sector: Retail, Residence: 8 years, City: Tokyo"
185353,Robert Anderson,Loan,30245.4356109431,4.59571043569319,356,2022-02-14 00:00:00,11686.8955060696,"Sector: Healthcare, Residence: 6 years, City: New York"
524795,Joseph Williams,Loan,40977.5041615995,1.17704770605929,815,2022-02-15 00:00:00,49399.911284532,"Sector: Healthcare, Residence: 19 years, City: London"
518989,Mary Gonzalez,Loan,28552.0655464139,0.967661924638512,543,2022-02-16 00:00:00,49348.0936718796,"Sector: Finance, Residence: 16 years, City: Tokyo"
734063,,Loan,16666.6379185054,2.50807134907586,839,2022-02-17 00:00:00,19391.427028157,"Sector: Technology, Residence: 5 years, City: Tokyo"
519898,,Checking,7659.08363180729,0.643560510768956,559,2022-02-18 00:00:00,27099.2974245981,"Sector: Finance, Residence: 16 years, City: London"
790064,Michael Martinez,Savings,23350.3166543204,1.68317489301807,458,2022-02-19 00:00:00,7163.42626219184,"Sector: Finance, Residence: 10 years, City: New York"
204982,Barbara Anderson,Savings,48083.927249488,1.66331853144529,769,2022-02-20 00:00:00,38655.8854657184,"Sector: Healthcare, Residence: 8 years, City: New York"
958711,John Hernandez,Credit,,3.55923885391869,716,2022-02-21 00:00:00,44338.8481323251,"Sector: Healthcare, Residence: 16 years, City: London"
891475,Susan Miller,Savings,46021.2614223265,4.94226558118732,775,2022-02-22 00:00:00,22026.5358161091,"Sector: Healthcare, Residence: 17 years, City: Berlin"
974334,James Williams,Savings,43530.75772589,4.44170625956297,727,2022-02-23 00:00:00,44556.3840069793,"Sector: Healthcare, Residence: 1 years, City: Tokyo"
891320,Jennifer Martin,Loan,40446.6408045313,1.6701356733789,489,2022-02-24 00:00:00,44833.015137109,"Sector: Education, Residence: 13 years, City: London"
550958,Robert Smith,Checking,37721.071696618,3.44014961981462,653,2022-02-25 00:00:00,20811.1934703042,"Sector: Retail, Residence: 19 years, City: Sydney"
319067,William Rodriguez,Checking,12686.2439747623,3.74647256687356,420,2022-02-26 00:00:00,8696.91496168848,"Sector: Healthcare, Residence: 15 years, City: Berlin"
183246,Barbara Moore,Checking,31065.4026929208,2.78631007033205,377,2022-02-27 00:00:00,37229.9335022993,"Sector: Education, Residence: 3 years, City: New York"
327104,Barbara Davis,Savings,25163.2353658731,2.09879212451313,498,2022-02-28 00:00:00,12028.3973234644,"Sector: Finance, Residence: 9 years, City: London"
904017,John Williams,Savings,22200.3286488077,3.60011621922226,640,2022-03-01 00:00:00,23816.3232113629,"Sector: Healthcare, Residence: 16 years, City: London"
915259,Jessica Lopez,Savings,19027.3103577886,4.06571246720239,741,2022-03-02 00:00:00,31679.5832720352,"Sector: Education, Residence: 5 years, City: New York"
775282,James Lopez,Loan,15603.7865273242,2.66492145153774,376,2022-03-03 00:00:00,26904.9284145345,"Sector: Healthcare, Residence: 2 years, City: Berlin"
993062,Sarah Garcia,Loan,,*^$$,547,2022-03-04 00:00:00,11843.42074559,"Sector: Finance, Residence: 9 years, City: Tokyo"
499889,Richard Thomas,Loan,32474.5459090701,1.03774279254769,598,2022-03-05 00:00:00,48887.6481155285,"Sector: Finance, Residence: 5 years, City: London"
443709,David Williams,Credit,33021.0720231269,2.12921535292868,418,2022-03-06 00:00:00,40641.5984589033,"Sector: Technology, Residence: 2 years, City: New York"
661073,Mary Miller,Checking,36947.8208289509,0.996888009197933,394,2022-03-07 00:00:00,36154.2347709229,"Sector: Technology, Residence: 19 years, City: London"
468728,Mary Smith,Credit,9754.93372256461,1.84310743456686,364,2022-03-08 00:00:00,36194.4816212878,"Sector: Education, Residence: 9 years, City: London"
922485,,Credit,7708.1767359146,0.881091620630694,319,2022-03-09 00:00:00,42545.2305038513,"Sector: Retail, Residence: 15 years, City: Tokyo"
707002,James Brown,Checking,40920.7263822834,1.48724520064685,741,2022-03-10 00:00:00,37032.5702150808,"Sector: Education, Residence: 5 years, City: Sydney"
