TransactionID,AccountNumber,TransactionType,Amount,TransactionDate,BranchCode,Currency,TransactionStatus,Channel,Fees,GeoLocation
1029,289435.0,Payment,180.62,2021-04-09,33,JPY,Failed,POS,0.83,"35.6895,139.6917"
1030,240001.0,Deposit,2271.58,2023-06-10,361,INR,Pending,Mobile App,9.41,"19.076,72.8777"
1031,345967.0,Transfer,6833.17,2019-01-09,396,CAD,Pending,,9.5,"43.65107,-79.347015"
1032,227895.0,Deposit,7573.48,2020-10-26,461,SGD,Completed,Mobile App,7.65,"1.3521,103.8198"
1033,270194.0,Payment,3862.93,2021-02-03,119,SGD,Completed,Branch,7.03,"1.3521,103.8198"
1034,598898.0,Deposit,2707.07,2020-03-12,454,GBP,Pending,ATM,6.89,"51.5074,-0.1278"
1035,445817.0,Payment,9792.95,2021-01-03,339,ZAR,Pending,Online Banking,6.59,"-33.9249,18.4241"
1036,761397.0,Transfer,3355.22,2022-02-13,377,ZAR,Completed,Online Banking,5.79,"-33.9249,18.4241"
1037,498149.0,Transfer,6243.06,2022-04-19,104,GBP,Failed,Branch,5.79,"51.5074,-0.1278"
1038,869093.0,,555.41,2024-12-22,359,EUR,Pending,Online Banking,7.69,"52.52,13.405"
1039,436201.0,Withdrawal,7688.54,2019-06-07,34,ZAR,Reversed,Online Banking,,"-33.9249,18.4241"
1040,426726.0,Withdrawal,666.1,2021-04-29,150,INR,Pending,Online Banking,2.91,"19.076,72.8777"
1041,179944.0,Deposit,2928.65,2024-04-19,376,USD,Failed,Mobile App,1.68,"40.7128,-74.006"
1042,524253.0,Deposit,7192.73,2020-08-02,281,CAD,Reversed,,4.49,"43.65107,-79.347015"
1043,585818.0,Payment,6208.9,2021-02-02,180,INR,Reversed,Branch,,"19.076,72.8777"
1044,836479.0,Withdrawal,7728.28,2021-03-18,160,AUD,Reversed,ATM,3.91,"-33.8688,151.2093"
1045,243717.0,,4707.48,2019-07-31,392,AED,Completed,Online Banking,3.43,"25.276987,55.296249"
1046,253481.0,Transfer,4897.55,2022-08-14,154,JPY,Pending,POS,5.24,"35.6895,139.6917"
1047,426431.0,Deposit,7040.13,2022-06-18,134,AED,Reversed,ATM,7.17,"25.276987,55.296249"
1048,214881.0,Transfer,5636.22,2024-10-05,10,USD,Failed,Branch,0.69,"40.7128,-74.006"
1049,603882.0,Transfer,3073.36,2019-07-15,166,ZAR,Failed,ATM,0.54,"-33.9249,18.4241"
1050,950520.0,Deposit,4634.95,2021-04-26,11,INR,Completed,Mobile App,2.58,"19.076,72.8777"
1051,292118.0,Withdrawal,605.05,2019-01-20,489,JPY,Completed,Branch,4.93,"35.6895,139.6917"
1052,472633.0,Withdrawal,5896.87,2020-05-22,470,JPY,Pending,Mobile App,1.37,"35.6895,139.6917"
1053,480379.0,Transfer,7177.36,2024-05-25,397,EUR,Reversed,ATM,0.85,"40.7128,-74.006"
1054,201101.0,Transfer,3410.04,2020-02-07,382,INR,Pending,ATM,8.55,"19.076,72.8777"
1055,302407.0,Withdrawal,3593.59,2020-08-01,461,JPY,Reversed,ATM,5.31,"19.076,72.8777"
1056,583369.0,Payment,7537.79,2019-09-30,350,JPY,Reversed,ATM,,"35.6895,139.6917"
1057,100925.0,Withdrawal,9556.34,2019-04-06,233,SGD,Completed,,5.11,"1.3521,103.8198"
1058,505023.0,Deposit,3179.86,2020-11-13,133,AUD,Completed,Online Banking,6.53,"-33.8688,151.2093"
1059,273118.0,Transfer,4622.79,2024-01-20,125,EUR,Pending,Online Banking,5.59,"48.8566,2.3522"
1060,333854.0,Withdrawal,1390.05,2021-02-11,444,INR,Pending,POS,5.59,"19.076,72.8777"
1061,465607.0,Transfer,2369.05,2020-11-09,27,EUR,Failed,Mobile App,2.04,"52.52,13.405"
1062,947356.0,Deposit,8249.31,2021-01-25,266,CAD,Completed,Mobile App,5.24,"43.65107,-79.347015"
1063,661741.0,Transfer,2898.3,2022-12-05,73,EUR,Reversed,Mobile App,,"48.8566,2.3522"
1064,612348.0,Withdrawal,6062.43,2023-06-15,410,AUD,Completed,ATM,6.18,"-33.8688,151.2093"
1065,504474.0,Deposit,1710.98,2023-03-21,469,AED,Reversed,POS,9.51,
1066,936667.0,Deposit,1960.98,2022-04-16,284,AUD,Pending,POS,0.04,"-33.8688,151.2093"
1067,750976.0,Deposit,2484.51,2019-06-01,212,EUR,Completed,POS,8.38,"48.8566,2.3522"
1068,479270.0,Deposit,6182.28,2021-03-09,71,EUR,Pending,Mobile App,1.98,"-33.8688,151.2093"
1069,702973.0,Deposit,1344.16,2024-01-16,374,EUR,Failed,POS,3.44,"48.8566,2.3522"
1070,505823.0,Deposit,5527.94,2019-10-23,112,GBP,Reversed,Branch,6.74,"51.5074,-0.1278"
1071,320117.0,Transfer,1994.64,2023-08-24,81,INR,Reversed,Branch,2.36,"19.076,72.8777"
1072,200807.0,Withdrawal,4417.61,2021-03-05,476,BRL,Reversed,ATM,4.95,"-23.5505,-46.6333"
1073,121438.0,Transfer,661.08,2022-03-04,397,EUR,Pending,Online Banking,1.39,"52.52,13.405"
1074,738527.0,Transfer,7452.09,2022-03-22,27,JPY,Failed,Online Banking,4.27,"35.6895,139.6917"
1075,257298.0,Transfer,8834.89,2020-10-26,358,AUD,Reversed,Mobile App,6.58,"-33.8688,151.2093"
1076,853262.0,Transfer,3230.46,2024-02-06,321,CAD,Pending,Online Banking,6.27,"40.7128,-74.006"
1077,887692.0,Transfer,5913.82,2023-02-20,23,AED,Reversed,ATM,1.47,"25.276987,55.296249"
1078,348200.0,Deposit,9792.8,2023-01-18,447,EUR,Completed,Online Banking,3.47,
1079,583650.0,Transfer,6428.28,2021-04-23,487,INR,Reversed,Online Banking,1.08,"19.076,72.8777"
1080,706637.0,Withdrawal,5533.06,2023-07-03,280,SGD,Failed,Online Banking,8.67,"1.3521,103.8198"
1081,179483.0,Deposit,1497.33,2019-12-29,314,INR,Completed,Online Banking,3.07,"19.076,72.8777"
1082,780374.0,Transfer,6180.77,2019-08-29,239,USD,Failed,Branch,0.95,"40.7128,-74.006"
1083,937904.0,Transfer,6718.65,2020-04-10,179,ZAR,Completed,Branch,8.58,"-33.9249,18.4241"
1084,413160.0,Transfer,6188.05,2021-07-01,124,SGD,Completed,ATM,4.97,"1.3521,103.8198"
1085,452806.0,,7571.73,2020-07-25,213,BRL,Reversed,ATM,4.01,"25.276987,55.296249"
1086,729030.0,Deposit,4177.23,2024-08-20,147,AUD,Completed,ATM,4.64,"-33.8688,151.2093"
1087,612536.0,Deposit,8496.22,2019-08-16,7,AUD,Reversed,Branch,3.65,"-33.8688,151.2093"
1088,429909.0,Transfer,4951.57,2022-12-08,371,BRL,Completed,Branch,5.05,"-23.5505,-46.6333"
1089,179908.0,Payment,7140.92,2022-09-04,140,GBP,Reversed,Online Banking,3.01,"19.076,72.8777"
1090,855779.0,Transfer,1929.04,2022-06-25,271,ZAR,Pending,POS,,"-33.9249,18.4241"
1091,820941.0,Deposit,9323.16,2020-06-22,427,CAD,Failed,Branch,1.12,"35.6895,139.6917"
1092,785547.0,Transfer,2153.35,2023-07-26,134,JPY,Failed,Mobile App,0.04,"43.65107,-79.347015"
1093,648749.0,Withdrawal,1517.43,2022-06-27,168,EUR,Failed,Branch,0.18,"51.5074,-0.1278"
1094,134306.0,Withdrawal,4228.2,2019-12-26,27,EUR,Reversed,Mobile App,2.54,"48.8566,2.3522"
1095,645872.0,Payment,5325.44,2021-03-10,143,JPY,Pending,Online Banking,2.35,"35.6895,139.6917"
1096,881946.0,Payment,956.19,2023-06-07,118,GBP,Pending,ATM,5.42,"51.5074,-0.1278"
1097,128365.0,Withdrawal,4738.48,2019-12-08,402,GBP,Reversed,Mobile App,9.81,"25.276987,55.296249"
1098,333924.0,Withdrawal,6304.65,2019-01-16,1,CAD,Reversed,Mobile App,5.3,"43.65107,-79.347015"
1099,932008.0,Withdrawal,8256.06,2022-05-30,450,GBP,Completed,ATM,1.98,"51.5074,-0.1278"
1100,282639.0,Deposit,8529.82,2023-07-08,183,GBP,Completed,Branch,4.02,"51.5074,-0.1278"
1101,307785.0,Deposit,7280.54,2024-11-27,325,JPY,Reversed,Online Banking,3.74,"19.076,72.8777"
1102,515143.0,Withdrawal,9871.09,2021-01-30,171,INR,Pending,Branch,3.1,"19.076,72.8777"
1103,696569.0,Deposit,2165.96,2021-06-13,13,USD,Completed,Online Banking,8.79,"43.65107,-79.347015"
1104,548580.0,Payment,9010.62,2020-03-06,75,AUD,Reversed,Branch,2.2,"-33.8688,151.2093"
1105,727260.0,,1928.13,2024-01-17,459,CAD,Reversed,Online Banking,4.29,"43.65107,-79.347015"
1106,695447.0,Payment,6812.81,2024-09-02,103,AUD,Failed,Mobile App,0.06,"-33.8688,151.2093"
1107,347823.0,Transfer,7647.42,2023-02-24,478,GBP,Pending,,4.09,"51.5074,-0.1278"
1108,343777.0,,384.64,2020-01-20,295,EUR,Completed,Mobile App,7.05,"52.52,13.405"
1109,127659.0,Transfer,6452.04,2022-02-09,86,EUR,Pending,Branch,0.72,"48.8566,2.3522"
1110,657095.0,Transfer,3116.33,2024-12-19,411,GBP,Completed,POS,5.17,"51.5074,-0.1278"
1111,182462.0,Transfer,5706.51,2019-06-17,21,INR,Pending,ATM,6.11,"19.076,72.8777"
1112,589376.0,Withdrawal,8931.92,2020-06-23,331,BRL,Completed,ATM,1.02,"-23.5505,-46.6333"
1113,144493.0,Deposit,477.4,2021-03-13,169,JPY,Failed,POS,7.1,"35.6895,139.6917"
1114,637763.0,Payment,4637.48,2019-06-09,273,EUR,Reversed,Mobile App,7.51,"48.8566,2.3522"
1115,441397.0,Payment,5690.75,2023-07-20,2,INR,Completed,ATM,7.39,"19.076,72.8777"
1116,897422.0,,9328.02,2022-04-22,397,AUD,Pending,Mobile App,0.71,"-23.5505,-46.6333"
1117,996927.0,Deposit,5762.16,2019-02-22,113,GBP,Pending,Mobile App,3.29,"51.5074,-0.1278"
1118,939847.0,Transfer,8733.22,2019-01-25,184,USD,Completed,Online Banking,5.84,"40.7128,-74.006"
1119,983304.0,Transfer,5874.15,2020-06-23,185,GBP,Failed,POS,4.58,"40.7128,-74.006"
1120,359673.0,Deposit,9757.27,2022-05-31,382,INR,Completed,Mobile App,6.99,"19.076,72.8777"
1121,346613.0,Withdrawal,7144.65,2022-02-16,3,BRL,Completed,Mobile App,4.87,"51.5074,-0.1278"
1122,449780.0,Deposit,8237.32,2022-03-04,347,EUR,Failed,POS,6.42,"52.52,13.405"
1123,475288.0,Transfer,6674.63,2023-09-10,216,INR,Completed,Mobile App,0.58,"19.076,72.8777"
1124,116541.0,Deposit,3704.48,2021-12-28,235,USD,Completed,Branch,3.6,"40.7128,-74.006"
1125,529129.0,Payment,2658.23,2022-11-02,99,INR,Reversed,ATM,0.21,"19.076,72.8777"
1126,976927.0,,6258.04,2019-06-14,42,CAD,Pending,POS,6.75,"43.65107,-79.347015"
1127,514066.0,Deposit,5159.08,2019-08-10,24,BRL,Failed,POS,2.73,"-23.5505,-46.6333"
1128,536736.0,Payment,2438.75,2023-05-10,381,JPY,Reversed,Mobile App,3.88,"35.6895,139.6917"
1129,670074.0,Payment,1138.55,2019-03-13,338,AED,Reversed,Mobile App,9.41,"25.276987,55.296249"
1130,870173.0,Transfer,9740.89,2020-04-16,433,ZAR,Failed,Mobile App,9.53,"-33.9249,18.4241"
1131,958440.0,Withdrawal,3276.31,2024-10-06,254,GBP,Failed,ATM,1.93,"-33.9249,18.4241"
1132,585817.0,Payment,4643.16,2023-05-10,215,CAD,Reversed,Mobile App,7.73,"43.65107,-79.347015"
1133,593757.0,Deposit,4262.28,2023-04-16,344,CAD,Reversed,Mobile App,5.58,"43.65107,-79.347015"
1134,865808.0,Withdrawal,1584.85,2020-03-12,479,INR,Completed,Online Banking,6.68,"19.076,72.8777"
1135,407860.0,Transfer,970.38,2023-02-26,218,EUR,Completed,Online Banking,1.75,"48.8566,2.3522"
1136,660880.0,Transfer,1588.8,2019-04-26,495,EUR,Reversed,Online Banking,1.29,"48.8566,2.3522"
1137,333147.0,Payment,4747.82,2020-06-13,108,CAD,Reversed,Mobile App,5.18,"51.5074,-0.1278"
1138,547651.0,Deposit,5665.65,2022-04-23,353,EUR,Failed,Mobile App,1.98,"48.8566,2.3522"
1139,175731.0,Deposit,9086.8,2024-02-07,186,GBP,Failed,Online Banking,7.84,"51.5074,-0.1278"
1140,650121.0,,678.11,2023-07-24,328,SGD,Reversed,Mobile App,8.11,"1.3521,103.8198"
1141,192706.0,Deposit,1911.74,2022-10-16,288,INR,Reversed,POS,1.37,"19.076,72.8777"
1142,251067.0,Deposit,815.0,2022-08-30,290,EUR,Pending,,4.27,"52.52,13.405"
1143,704875.0,Payment,9229.91,2020-07-11,222,EUR,Completed,Online Banking,4.02,"48.8566,2.3522"
1144,449025.0,Withdrawal,6618.14,2022-10-16,172,SGD,Pending,ATM,8.16,"1.3521,103.8198"
1145,989259.0,Payment,1926.1,2024-01-16,408,AUD,Reversed,POS,1.75,"25.276987,55.296249"
1146,305659.0,Payment,868.5,2022-10-16,196,EUR,Failed,Online Banking,1.12,"48.8566,2.3522"
1147,632736.0,Payment,7383.5,2024-03-08,44,JPY,Failed,ATM,0.58,"35.6895,139.6917"
1148,417948.0,Deposit,1125.84,2020-05-07,90,ZAR,Reversed,Online Banking,2.71,"-33.9249,18.4241"
1149,874774.0,Withdrawal,4010.23,2021-07-21,386,AUD,Failed,POS,5.2,"25.276987,55.296249"
1150,427612.0,Transfer,1198.62,2023-12-11,67,SGD,Pending,,8.58,"1.3521,103.8198"
1151,513626.0,Deposit,8091.75,2019-09-05,302,SGD,Failed,Online Banking,6.15,"1.3521,103.8198"
1152,642578.0,Transfer,4850.34,2023-01-01,334,SGD,Reversed,ATM,1.73,"1.3521,103.8198"
1153,195321.0,Deposit,6997.44,2021-09-04,393,AUD,Pending,Branch,,"-33.9249,18.4241"
1154,660218.0,Withdrawal,8012.57,2024-10-28,442,EUR,Failed,Mobile App,5.89,"48.8566,2.3522"
1155,307498.0,Withdrawal,1053.62,2023-01-23,47,EUR,Completed,Online Banking,8.41,"52.52,13.405"
1156,558198.0,,6355.46,2021-04-20,221,BRL,Pending,ATM,3.27,"-23.5505,-46.6333"
1157,961764.0,Transfer,9095.03,2021-03-26,256,EUR,Completed,ATM,7.14,"52.52,13.405"
1158,679111.0,Deposit,4782.38,2019-08-18,169,CAD,Reversed,POS,7.12,"43.65107,-79.347015"
1159,435095.0,Deposit,669.26,2022-11-22,21,BRL,Failed,Online Banking,9.19,"-23.5505,-46.6333"
1160,644328.0,,4603.24,2022-04-02,341,EUR,Pending,Branch,4.36,"48.8566,2.3522"
1161,376829.0,Deposit,3459.45,2024-10-12,133,GBP,Failed,POS,5.92,"51.5074,-0.1278"
1162,281841.0,Deposit,1400.06,2024-03-26,359,EUR,Failed,POS,8.7,"52.52,13.405"
1163,143373.0,,696.99,2023-10-08,310,EUR,Pending,Online Banking,2.44,"52.52,13.405"
1164,980920.0,Deposit,5632.29,2022-06-27,21,GBP,Reversed,ATM,9.09,"19.076,72.8777"
1165,106773.0,Payment,376.54,2021-07-03,260,CAD,Failed,,4.88,"43.65107,-79.347015"
1166,712597.0,Payment,4502.09,2020-08-31,125,BRL,Pending,Branch,,"-23.5505,-46.6333"
1167,186181.0,Deposit,2960.23,2020-02-26,201,AUD,Failed,Online Banking,5.91,"-33.8688,151.2093"
1168,253337.0,Deposit,9449.52,2020-07-09,76,BRL,Reversed,POS,7.4,"1.3521,103.8198"
1169,389218.0,Withdrawal,4115.21,2022-01-09,340,CAD,Completed,Mobile App,1.19,"43.65107,-79.347015"
1170,615063.0,,5950.76,2022-09-25,231,CAD,Failed,Branch,2.3,"19.076,72.8777"
1171,446012.0,Payment,6539.49,2022-06-16,245,CAD,Pending,Mobile App,3.62,"43.65107,-79.347015"
1172,943749.0,Deposit,6194.71,2020-11-20,247,GBP,Completed,Mobile App,8.21,"51.5074,-0.1278"
1173,464829.0,Payment,7275.44,2019-01-17,425,SGD,Failed,Branch,9.17,"1.3521,103.8198"
1174,552109.0,Payment,7147.68,2024-03-07,64,EUR,Pending,Branch,3.71,
1175,495901.0,Transfer,4345.21,2021-09-01,488,ZAR,Completed,POS,0.77,"-33.9249,18.4241"
1176,527298.0,Transfer,7474.91,2021-04-20,187,GBP,Completed,POS,3.49,"51.5074,-0.1278"
1177,721373.0,Withdrawal,3016.05,2019-06-21,4,EUR,Pending,POS,2.52,"48.8566,2.3522"
1178,702116.0,Payment,3353.32,2022-03-24,130,GBP,Pending,Online Banking,6.25,"51.5074,-0.1278"
1179,114602.0,Deposit,7272.04,2023-12-16,274,CAD,Failed,Branch,0.87,"43.65107,-79.347015"
1180,291020.0,Payment,3603.21,2024-11-18,154,USD,Pending,Mobile App,8.87,"40.7128,-74.006"
1181,523629.0,Payment,4677.02,2023-04-27,140,GBP,Pending,POS,5.97,"43.65107,-79.347015"
1182,749780.0,Deposit,9466.59,2020-12-31,305,BRL,Failed,ATM,9.85,"-23.5505,-46.6333"
1183,725022.0,Transfer,2523.3,2023-05-30,202,GBP,Pending,Branch,5.56,"-33.8688,151.2093"
1184,100840.0,Withdrawal,8738.93,2023-12-30,153,CAD,Pending,Online Banking,5.26,"43.65107,-79.347015"
1185,247492.0,Payment,761.29,2024-05-29,209,USD,Completed,Branch,7.08,"40.7128,-74.006"
1186,747843.0,Transfer,258.07,2019-08-06,413,USD,Failed,POS,,"40.7128,-74.006"
1187,221003.0,Transfer,3102.1,2022-03-13,214,EUR,Failed,Online Banking,9.25,"48.8566,2.3522"
1188,632506.0,Deposit,41.97,2021-11-27,281,ZAR,Failed,Online Banking,6.94,"-23.5505,-46.6333"
1189,715034.0,Withdrawal,6031.55,2021-11-29,5,USD,Completed,Mobile App,3.4,"40.7128,-74.006"
1190,825189.0,Transfer,5042.27,2022-07-27,482,GBP,Completed,Online Banking,4.42,"51.5074,-0.1278"
1191,233785.0,Deposit,2359.46,2021-12-03,56,EUR,Failed,Online Banking,9.17,"51.5074,-0.1278"
1192,263451.0,Withdrawal,9433.73,2019-05-06,6,GBP,Reversed,Branch,6.67,"51.5074,-0.1278"
1193,556786.0,Transfer,9877.41,2021-03-25,300,USD,Reversed,Mobile App,4.05,"40.7128,-74.006"
1194,956885.0,Transfer,5383.41,2020-07-07,29,BRL,Reversed,ATM,2.09,"-23.5505,-46.6333"
1195,747759.0,Withdrawal,6800.38,2022-11-07,183,USD,Completed,Mobile App,2.07,"40.7128,-74.006"
1196,432929.0,Transfer,2245.15,2019-07-13,204,EUR,Failed,Branch,5.68,"52.52,13.405"
1197,993011.0,Withdrawal,5293.6,2021-05-01,68,INR,Completed,Mobile App,0.16,"-33.9249,18.4241"
1198,598836.0,Deposit,4649.24,2022-11-23,295,EUR,Reversed,ATM,5.73,"48.8566,2.3522"
1199,776436.0,Transfer,7523.22,2023-04-12,412,JPY,Failed,POS,7.46,"40.7128,-74.006"
1200,914102.0,Payment,3631.21,2020-01-15,482,GBP,Completed,ATM,7.07,"51.5074,-0.1278"
1201,153761.0,Transfer,3333.41,2023-07-02,72,CAD,Failed,Online Banking,0.24,"43.65107,-79.347015"
1202,336857.0,Transfer,9316.06,2023-08-02,159,INR,Completed,POS,0.29,
1203,932024.0,Transfer,2620.73,2021-08-03,295,USD,Completed,,0.65,"40.7128,-74.006"
1204,780957.0,Transfer,6351.46,2020-01-19,49,CAD,Failed,Mobile App,9.29,"-33.8688,151.2093"
1205,155947.0,,1025.36,2019-06-04,267,BRL,Completed,Branch,8.43,"-23.5505,-46.6333"
1206,613564.0,Transfer,2205.08,2019-07-21,260,JPY,Reversed,ATM,1.5,"35.6895,139.6917"
1207,523709.0,Transfer,881.55,2022-08-03,390,GBP,Failed,Mobile App,7.52,"51.5074,-0.1278"
1208,859208.0,Transfer,7539.87,2019-01-31,245,EUR,Pending,POS,0.6,"52.52,13.405"
1209,896315.0,Payment,7826.31,2019-04-02,378,USD,Reversed,Online Banking,3.33,"40.7128,-74.006"
1210,958054.0,Withdrawal,3079.33,2021-06-03,363,SGD,Reversed,POS,3.83,"1.3521,103.8198"
1211,744084.0,Payment,9645.2,2019-08-13,293,SGD,Pending,Online Banking,2.59,"1.3521,103.8198"
1212,986653.0,Withdrawal,3991.56,2023-08-26,127,INR,Failed,Branch,7.07,"19.076,72.8777"
1213,504690.0,Payment,2055.08,2021-03-05,440,GBP,Completed,Branch,0.75,"51.5074,-0.1278"
1214,736020.0,Deposit,6218.25,2024-08-29,186,SGD,Failed,Mobile App,2.79,"1.3521,103.8198"
1215,675605.0,Deposit,5311.89,2024-12-21,446,ZAR,Reversed,Mobile App,6.74,
1216,758805.0,Transfer,4583.42,2022-02-28,237,AUD,Failed,Mobile App,0.14,
1217,960440.0,Withdrawal,4966.15,2021-06-28,134,AUD,Pending,POS,8.06,"51.5074,-0.1278"
1218,520323.0,,7267.99,2022-11-30,276,USD,Pending,Branch,3.37,"40.7128,-74.006"
1219,778100.0,Transfer,6470.83,2022-10-01,477,SGD,Failed,Branch,0.42,"1.3521,103.8198"
1220,310754.0,Transfer,1182.28,2022-08-28,70,ZAR,Reversed,Online Banking,0.83,"-33.9249,18.4241"
1221,656728.0,Deposit,7666.76,2023-05-18,153,AUD,Reversed,ATM,,"48.8566,2.3522"
1222,114332.0,Transfer,3840.92,2020-01-26,243,AED,Completed,Online Banking,8.51,"25.276987,55.296249"
1223,472746.0,Deposit,8524.84,2024-10-28,434,EUR,Failed,POS,4.3,"52.52,13.405"
1224,898811.0,Transfer,6006.49,2024-09-26,32,GBP,Completed,ATM,3.21,"51.5074,-0.1278"
1225,191741.0,,1227.46,2021-12-18,136,INR,Completed,POS,9.65,"19.076,72.8777"
1226,926621.0,Payment,7977.48,2023-05-07,179,CAD,Reversed,POS,4.32,"35.6895,139.6917"
1227,840374.0,Deposit,6160.39,2021-09-12,244,INR,Completed,POS,4.57,"19.076,72.8777"
1228,662359.0,Deposit,4233.75,2020-11-03,136,SGD,Pending,Mobile App,3.71,"1.3521,103.8198"
1229,878021.0,Withdrawal,824.95,2022-05-04,66,ZAR,Failed,Online Banking,2.07,"-33.9249,18.4241"
1230,187041.0,Deposit,5810.85,2019-01-20,75,EUR,Pending,,1.42,"52.52,13.405"
1231,740618.0,,3240.94,2021-05-15,485,USD,Pending,ATM,7.02,"40.7128,-74.006"
1232,658986.0,Deposit,302.31,2020-03-27,194,CAD,Pending,Branch,2.33,
1233,335317.0,Deposit,6607.34,2019-01-17,416,JPY,Reversed,Mobile App,3.71,"35.6895,139.6917"
1234,552689.0,Withdrawal,777.91,2022-05-09,288,GBP,Pending,Branch,1.3,"51.5074,-0.1278"
1235,673173.0,Withdrawal,9702.35,2022-04-10,488,SGD,Failed,Online Banking,0.68,
1236,567750.0,Withdrawal,47.17,2021-09-25,83,USD,Completed,POS,3.33,"40.7128,-74.006"
1237,636970.0,Transfer,3398.13,2022-01-30,443,AED,Completed,Mobile App,0.78,"25.276987,55.296249"
1238,793100.0,Deposit,7674.02,2024-05-09,440,AED,Failed,ATM,5.28,"25.276987,55.296249"
1239,720321.0,Payment,2986.16,2020-09-27,89,SGD,Failed,ATM,7.31,
1240,498295.0,Deposit,4989.85,2022-08-30,247,GBP,Pending,Mobile App,6.64,"51.5074,-0.1278"
1241,877093.0,Deposit,2889.8,2023-09-29,391,SGD,Reversed,Mobile App,2.54,"1.3521,103.8198"
1242,388783.0,Transfer,227.65,2024-02-01,339,GBP,Reversed,Mobile App,1.85,"51.5074,-0.1278"
1243,847214.0,Deposit,5047.04,2021-03-23,154,GBP,Completed,Branch,0.06,"51.5074,-0.1278"
1244,809791.0,Payment,192.29,2022-12-27,238,SGD,Completed,Online Banking,0.11,"1.3521,103.8198"
1245,691986.0,Transfer,4355.88,2022-02-01,390,USD,Completed,POS,2.58,"40.7128,-74.006"
1246,295435.0,Transfer,116.97,2023-09-04,416,USD,Failed,Mobile App,6.28,"40.7128,-74.006"
1247,623614.0,Transfer,2222.82,2023-09-25,59,JPY,Reversed,POS,5.0,"35.6895,139.6917"
1248,834126.0,Withdrawal,981.25,2020-05-09,298,USD,Reversed,Branch,0.23,"35.6895,139.6917"
1249,239640.0,Payment,506.5,2020-06-30,27,AED,Completed,Mobile App,7.86,"25.276987,55.296249"
1250,222039.0,,5854.49,2020-11-14,447,AUD,Failed,Mobile App,0.81,"-33.8688,151.2093"
1251,233297.0,Transfer,7630.91,2020-02-12,460,AUD,Completed,ATM,,"40.7128,-74.006"
1252,965293.0,Withdrawal,4774.77,2022-08-29,480,CAD,Failed,ATM,5.53,"19.076,72.8777"
1253,770124.0,Payment,7756.7,2020-08-20,455,USD,Completed,Mobile App,8.15,"40.7128,-74.006"
1254,235604.0,Transfer,5787.49,2019-01-09,248,AUD,Failed,Online Banking,2.91,"-33.8688,151.2093"
1255,167083.0,Deposit,6664.43,2024-07-23,398,SGD,Completed,Mobile App,3.68,"1.3521,103.8198"
1256,410420.0,Transfer,3317.38,2020-05-05,91,CAD,Reversed,Online Banking,2.12,"43.65107,-79.347015"
1257,575208.0,Withdrawal,1051.5,2019-02-01,291,INR,Failed,POS,,"19.076,72.8777"
1258,929838.0,Transfer,8362.68,2021-02-21,26,EUR,Pending,Branch,8.0,"52.52,13.405"
1259,610833.0,Deposit,646.56,2021-04-26,125,SGD,Completed,Online Banking,4.85,"1.3521,103.8198"
1260,812421.0,Deposit,4476.46,2024-10-06,237,BRL,Failed,Online Banking,,"-23.5505,-46.6333"
1261,328659.0,Payment,6370.96,2022-10-14,301,CAD,Reversed,POS,3.92,"43.65107,-79.347015"
1262,358209.0,Withdrawal,7661.03,2023-08-04,479,AED,Completed,POS,2.67,"25.276987,55.296249"
1263,741749.0,Withdrawal,2918.95,2024-09-28,280,CAD,Pending,Branch,9.57,"43.65107,-79.347015"
1264,366743.0,Deposit,2179.56,2022-02-13,495,AUD,Pending,Online Banking,1.7,"-33.8688,151.2093"
1265,901370.0,Payment,2295.34,2020-10-26,231,AED,Reversed,Mobile App,9.6,"25.276987,55.296249"
1266,910523.0,Transfer,2795.82,2021-05-03,106,AED,Failed,Mobile App,0.94,"25.276987,55.296249"
1267,747325.0,Payment,1113.83,2021-11-18,473,AED,Failed,Online Banking,5.3,"25.276987,55.296249"
1268,597828.0,Withdrawal,1156.76,2023-12-14,90,SGD,Pending,Mobile App,3.32,"1.3521,103.8198"
1269,894605.0,Withdrawal,419.55,2024-04-19,78,ZAR,Failed,Online Banking,5.16,"-33.9249,18.4241"
1270,319685.0,Deposit,660.62,2021-12-19,195,SGD,Completed,POS,5.95,"1.3521,103.8198"
1271,315811.0,Deposit,1443.21,2019-03-22,174,BRL,Failed,POS,1.92,"-23.5505,-46.6333"
1272,640189.0,Deposit,7642.63,2022-06-20,200,USD,Pending,ATM,8.86,"40.7128,-74.006"
1273,630842.0,Payment,3286.75,2020-12-28,299,AUD,Failed,ATM,4.65,"-33.8688,151.2093"
1274,425945.0,Withdrawal,7632.2,2023-06-21,488,AED,Reversed,POS,3.66,"25.276987,55.296249"
1275,394239.0,,1306.05,2022-06-17,373,EUR,Failed,Branch,6.73,"52.52,13.405"
1276,726193.0,,9652.54,2021-10-14,325,EUR,Reversed,Online Banking,0.02,"52.52,13.405"
1277,589368.0,Withdrawal,1107.11,2023-08-03,380,USD,Failed,Mobile App,2.02,"40.7128,-74.006"
1278,503319.0,Withdrawal,3050.66,2023-02-11,406,AED,Completed,Online Banking,2.83,"25.276987,55.296249"
1279,744380.0,Payment,8154.73,2020-02-14,416,GBP,Completed,Online Banking,0.57,"51.5074,-0.1278"
1280,197463.0,Payment,2118.37,2024-08-26,294,USD,Reversed,POS,4.61,"40.7128,-74.006"
